,x,y,num
1894,923,934,11253.0
1895,920,942,11258.0
1896,920,942,11263.0
1897,920,942,11268.0
1898,920,942,11273.0
1899,920,942,11278.0
1900,921,938,11283.0
1901,920,941,11288.0
1902,920,938,11293.0
1903,920,938,11298.0
1904,920,938,11303.0
1905,920,938,11308.0
1906,920,938,11313.0
1907,920,938,11318.0
1908,920,938,11323.0
1909,921,938,11328.0
1910,920,938,11333.0
1911,921,938,11338.0
1912,922,938,11343.0
1913,923,940,11348.0
1914,923,938,11353.0
1915,927,940,11358.0
1916,924,940,11363.0
1917,928,943,11368.0
1918,933,947,11373.0
1919,929,942,11378.0
1920,930,944,11383.0
1921,933,949,11388.0
1922,930,946,11393.0
1923,930,946,11398.0
1924,934,947,11403.0
1925,937,945,11408.0
1926,941,946,11413.0
1927,939,943,11418.0
1928,939,943,11423.0
1929,939,942,11428.0
1930,939,942,11433.0
1931,938,942,11438.0
1932,938,942,11443.0
1933,939,942,11448.0
1934,940,943,11453.0
1935,949,947,11458.0
1936,949,948,11463.0
1937,951,949,11468.0
1938,950,953,11473.0
1939,949,954,11478.0
1940,949,954,11483.0
1941,952,955,11488.0
1942,953,954,11493.0
1943,952,955,11498.0
1944,950,953,11503.0
1945,951,953,11508.0
1946,953,953,11513.0
1947,953,953,11518.0
1948,955,955,11523.0
1949,953,953,11528.0
1950,953,953,11533.0
1951,955,955,11538.0
1952,952,954,11543.0
1953,949,953,11548.0
1954,949,952,11553.0
1955,949,947,11558.0
1956,949,947,11563.0
1957,944,949,11568.0
1958,943,947,11573.0
1959,938,944,11578.0
1960,938,944,11583.0
1961,941,943,11588.0
1962,936,939,11593.0
1963,928,930,11598.0
1964,930,921,11603.0
1965,929,921,11608.0
1966,935,916,11613.0
1967,935,916,11618.0
1968,935,916,11623.0
1969,931,908,11628.0
1970,931,908,11633.0
1971,943,896,11638.0
1972,947,895,11643.0
1973,945,892,11648.0
1974,942,882,11653.0
1975,945,870,11658.0
1976,946,864,11663.0
1977,944,863,11668.0
1978,951,848,11673.0
1979,951,845,11678.0
1980,946,833,11683.0
1981,943,827,11688.0
1982,951,819,11693.0
1983,945,800,11698.0
1984,947,798,11703.0
1985,944,799,11708.0
1986,942,799,11713.0
1987,941,816,11718.0
1988,943,810,11723.0
1989,944,816,11728.0
1990,944,798,11733.0
1991,944,786,11738.0
1992,943,776,11743.0
1993,938,770,11748.0
1994,938,747,11753.0
1995,939,731,11758.0
1996,940,731,11763.0
1997,940,731,11768.0
1998,941,740,11773.0
1999,943,735,11778.0
2000,944,741,11783.0
2001,944,718,11788.0
2002,949,731,11793.0
2003,944,706,11798.0
2004,941,702,11803.0
2005,943,712,11808.0
2006,941,701,11813.0
2007,941,700,11818.0
2008,943,702,11823.0
2009,942,700,11828.0
2010,943,702,11833.0
2011,945,713,11838.0
2012,945,708,11843.0
2013,940,688,11848.0
2014,936,672,11853.0
2015,935,676,11858.0
2016,939,688,11863.0
2017,936,685,11868.0
2018,935,683,11873.0
2019,929,665,11878.0
2020,930,668,11883.0
2021,929,663,11888.0
2022,931,666,11893.0
2023,932,661,11898.0
2024,932,660,11903.0
2025,935,658,11908.0
2026,937,654,11913.0
2027,940,666,11918.0
2028,942,664,11923.0
2029,941,646,11928.0
2030,945,645,11933.0
2031,943,631,11938.0
2032,944,628,11943.0
2033,948,628,11948.0
2034,948,628,11953.0
2035,948,628,11958.0
2036,948,628,11963.0
2037,948,628,11968.0
2038,947,613,11973.0
2039,947,613,11978.0
2040,952,615,11983.0
2041,950,609,11988.0
2042,952,609,11993.0
2043,953,609,11998.0
2044,948,614,12003.0
2045,952,613,12008.0
2046,949,614,12013.0
2047,949,615,12018.0
2048,947,646,12023.0
2049,945,648,12028.0
2050,943,649,12033.0
2051,943,649,12038.0
2052,944,650,12043.0
2053,948,681,12048.0
2054,949,694,12053.0
2055,952,721,12058.0
2056,948,776,12063.0
2057,948,757,12068.0
2058,948,778,12073.0
2059,946,782,12078.0
2060,945,798,12083.0
2061,944,810,12088.0
2062,938,827,12093.0
2063,932,846,12098.0
2064,932,851,12103.0
2065,929,859,12108.0
2066,928,865,12113.0
2067,926,876,12118.0
2068,923,893,12123.0
2069,930,906,12128.0
2070,926,909,12133.0
2071,927,911,12138.0
2072,915,912,12143.0
2073,915,912,12148.0
2074,907,923,12153.0
2075,905,930,12158.0
2076,906,937,12163.0
2077,903,937,12168.0
2078,905,934,12173.0
2079,902,931,12178.0
2080,894,929,12183.0
2081,891,925,12188.0
2082,881,928,12193.0
2083,867,928,12198.0
2084,857,936,12203.0
2085,862,935,12208.0
2086,866,939,12213.0
2087,845,937,12218.0
2088,820,935,12223.0
2089,807,946,12228.0
2090,772,944,12233.0
2091,748,945,12238.0
2092,722,941,12243.0
2093,715,944,12248.0
2094,707,938,12253.0
2095,705,940,12258.0
2096,705,941,12263.0
2097,704,941,12268.0
2098,697,944,12273.0
2099,685,946,12278.0
2100,659,954,12283.0
2101,622,951,12288.0
2102,598,951,12293.0
2103,583,945,12298.0
2104,547,955,12303.0
2105,508,961,12308.0
2106,482,953,12313.0
2107,446,950,12318.0
2108,417,952,12323.0
2109,405,951,12328.0
2110,381,955,12333.0
2111,367,955,12338.0
2112,370,948,12343.0
2113,337,947,12348.0
2114,335,941,12353.0
2115,305,943,12358.0
2116,304,944,12363.0
2117,292,947,12368.0
2118,286,946,12373.0
2119,244,946,12378.0
2120,204,947,12383.0
2121,172,945,12388.0
2122,145,945,12393.0
2123,138,952,12398.0
2124,134,951,12403.0
2125,133,950,12408.0
2126,130,953,12413.0
2127,121,949,12418.0
2128,120,949,12423.0
2129,121,948,12428.0
2130,115,944,12433.0
2131,121,948,12438.0
2132,121,948,12443.0
2133,120,948,12448.0
2134,120,948,12453.0
2135,120,948,12458.0
2136,120,948,12463.0
2137,120,948,12468.0
2138,116,947,12473.0
2139,115,947,12478.0
2140,115,947,12483.0
2141,113,949,12488.0
2142,111,948,12493.0
2143,112,948,12498.0
2144,120,952,12503.0
2145,118,953,12508.0
2146,113,953,12513.0
2147,112,952,12518.0
2148,110,952,12523.0
2149,111,952,12528.0
2150,110,952,12533.0
2151,110,951,12538.0
2152,109,951,12543.0
2153,106,946,12548.0
2154,107,946,12553.0
2155,106,947,12558.0
2156,105,947,12563.0
2157,107,953,12568.0
2158,107,953,12573.0
2159,107,953,12578.0
2160,109,952,12583.0
2161,110,952,12588.0
2162,110,952,12593.0
2163,110,952,12598.0
2164,111,950,12603.0
2165,116,952,12608.0
2166,116,951,12613.0
2167,110,950,12618.0
2168,110,950,12623.0
2169,111,949,12628.0
2170,118,953,12633.0
2171,119,956,12638.0
2172,118,955,12643.0
2173,136,959,12648.0
2174,136,960,12653.0
2175,121,958,12658.0
2176,112,955,12663.0
2177,111,952,12668.0
2178,105,946,12673.0
2179,94,942,12678.0
2180,82,954,12683.0
2181,85,937,12688.0
2182,78,933,12693.0
2183,76,929,12698.0
2184,73,933,12703.0
2185,72,926,12708.0
2186,65,937,12713.0
2187,62,936,12718.0
2188,57,931,12723.0
2189,60,925,12728.0
2190,59,922,12733.0
2191,58,909,12738.0
2192,58,909,12743.0
2193,62,909,12748.0
2194,53,918,12753.0
2195,58,917,12758.0
2196,55,918,12763.0
2197,50,917,12768.0
2198,45,924,12773.0
2199,41,925,12778.0
2200,40,926,12783.0
2201,41,929,12788.0
2202,35,927,12793.0
2203,35,927,12798.0
2204,34,928,12803.0
2205,39,926,12808.0
2206,47,933,12813.0
2207,47,934,12818.0
2208,48,934,12823.0
2209,49,934,12828.0
2210,46,933,12833.0
2211,48,933,12838.0
2212,48,921,12843.0
2213,45,915,12848.0
2214,49,897,12853.0
2215,52,896,12858.0
2216,54,887,12863.0
2217,56,882,12868.0
2218,50,874,12873.0
2219,51,873,12878.0
2220,52,873,12883.0
2221,54,878,12888.0
2222,56,883,12893.0
2223,53,888,12898.0
2224,46,899,12903.0
2225,44,904,12908.0
2226,46,896,12913.0
2227,49,891,12918.0
2228,50,895,12923.0
2229,51,893,12928.0
2230,55,884,12933.0
2231,53,882,12938.0
2232,50,871,12943.0
2233,52,860,12948.0
2234,52,860,12953.0
2235,48,831,12958.0
2236,45,793,12963.0
2237,52,780,12968.0
2238,46,743,12973.0
2239,53,709,12978.0
2240,48,693,12983.0
2241,48,667,12988.0
2242,44,657,12993.0
2243,47,641,12998.0
2244,48,641,13003.0
2245,48,622,13008.0
2246,53,606,13013.0
2247,52,602,13018.0
2248,43,587,13023.0
2249,44,567,13028.0
2250,39,533,13033.0
2251,41,512,13038.0
2252,42,492,13043.0
2253,43,471,13048.0
2254,47,454,13053.0
2255,47,457,13058.0
2256,43,422,13063.0
2257,38,396,13068.0
2258,45,392,13073.0
2259,49,360,13078.0
2260,50,345,13083.0
2261,49,329,13088.0
2262,48,301,13093.0
2263,45,267,13098.0
2264,49,250,13103.0
2265,49,214,13108.0
2266,49,180,13113.0
2267,45,172,13118.0
2268,50,164,13123.0
2269,50,135,13128.0
2270,52,117,13133.0
2271,57,104,13138.0
2272,55,93,13143.0
2273,54,87,13148.0
2274,50,79,13153.0
2275,50,79,13158.0
2276,48,74,13163.0
2277,46,70,13168.0
2278,45,72,13173.0
2279,45,72,13178.0
2280,42,75,13183.0
2281,40,81,13188.0
2282,42,76,13193.0
2283,41,77,13198.0
2284,42,75,13203.0
2285,37,78,13208.0
2286,37,74,13213.0
2287,34,72,13218.0
2288,32,69,13223.0
2289,29,75,13228.0
2290,28,76,13233.0
2291,25,92,13238.0
2292,11,10,13243.0
2293,11,10,13248.0
2294,11,10,13253.0
2295,11,10,13258.0
2296,11,10,13263.0
2297,11,10,13268.0
2298,30,81,13273.0
2299,28,90,13278.0
2300,28,90,13283.0
2301,28,90,13288.0
2302,26,93,13293.0
2303,26,93,13298.0
2304,26,94,13303.0
2305,28,66,13308.0
2306,34,67,13313.0
2307,38,66,13318.0
2308,46,68,13323.0
2309,60,67,13328.0
2310,65,67,13333.0
2311,73,65,13338.0
2312,77,64,13343.0
2313,87,63,13348.0
2314,93,62,13353.0
2315,103,55,13358.0
2316,125,45,13363.0
2317,141,48,13368.0
2318,147,50,13373.0
2319,149,51,13378.0
2320,179,55,13383.0
2321,209,53,13388.0
2322,240,51,13393.0
2323,286,51,13398.0
2324,316,50,13403.0
2325,354,47,13408.0
2326,382,54,13413.0
2327,404,54,13418.0
2328,420,56,13423.0
2329,432,50,13428.0
2330,453,45,13433.0
2331,465,46,13438.0
2332,470,43,13443.0
2333,470,43,13448.0
2334,471,45,13453.0
2335,471,45,13458.0
2336,470,44,13463.0
2337,470,44,13468.0
2338,501,42,13473.0
2339,507,44,13478.0
2340,506,41,13483.0
2341,558,49,13488.0
2342,563,45,13493.0
2343,580,46,13498.0
2344,610,50,13503.0
2345,626,51,13508.0
2346,651,50,13513.0
2347,691,47,13518.0
2348,709,50,13523.0
2349,746,55,13528.0
2350,783,57,13533.0
2351,805,56,13538.0
2352,845,52,13543.0
2353,869,56,13548.0
2354,887,55,13553.0
2355,895,53,13558.0
2356,901,53,13563.0
2357,902,45,13568.0
2358,902,44,13573.0
2359,902,45,13578.0
2360,902,46,13583.0
2361,902,47,13588.0
2362,909,47,13593.0
2363,912,45,13598.0
2364,914,49,13603.0
2365,915,47,13608.0
2366,924,58,13613.0
2367,927,58,13618.0
2368,927,62,13623.0
2369,934,83,13628.0
2370,932,86,13633.0
2371,937,99,13638.0
2372,942,126,13643.0
2373,941,163,13648.0
2374,942,199,13653.0
2375,943,246,13658.0
2376,948,280,13663.0
2377,959,312,13668.0
2378,955,392,13673.0
2379,951,401,13678.0
2380,958,420,13683.0
2381,960,471,13688.0
2382,959,484,13693.0
2383,956,515,13698.0
2384,955,540,13703.0
2385,951,567,13708.0
2386,949,598,13713.0
2387,952,610,13718.0
2388,952,608,13723.0
2389,955,630,13728.0
2390,954,648,13733.0
2391,950,645,13738.0
2392,948,641,13743.0
2393,941,652,13748.0
2394,943,671,13753.0
2395,943,679,13758.0
2396,945,678,13763.0
2397,947,687,13768.0
2398,948,680,13773.0
2399,947,687,13778.0
2400,946,690,13783.0
2401,942,689,13788.0
2402,942,682,13793.0
2403,943,688,13798.0
2404,943,688,13803.0
2405,948,690,13808.0
2406,949,671,13813.0
2407,949,671,13818.0
2408,947,670,13823.0
2409,941,689,13828.0
2410,938,693,13833.0
2411,938,694,13838.0
2412,936,700,13843.0
2413,936,703,13848.0
2414,935,705,13853.0
2415,935,708,13858.0
2416,935,703,13863.0
2417,935,711,13868.0
2418,932,708,13873.0
2419,934,719,13878.0
2420,927,729,13883.0
2421,923,730,13888.0
2422,922,736,13893.0
2423,918,743,13898.0
2424,914,749,13903.0
2425,909,745,13908.0
2426,908,749,13913.0
2427,906,757,13918.0
2428,897,751,13923.0
2429,888,770,13928.0
2430,878,786,13933.0
2431,876,815,13938.0
2432,869,834,13943.0
2433,862,829,13948.0
2434,858,842,13953.0
2435,851,859,13958.0
2436,852,862,13963.0
2437,849,863,13968.0
2438,849,871,13973.0
2439,841,878,13978.0
2440,851,876,13983.0
2441,853,876,13988.0
2442,858,873,13993.0
2443,857,872,13998.0
2444,861,868,14003.0
2445,865,870,14008.0
2446,868,875,14013.0
2447,865,872,14018.0
2448,866,871,14023.0
2449,863,876,14028.0
2450,862,880,14033.0
2451,862,880,14038.0
2452,863,881,14043.0
2453,862,884,14048.0
2454,862,883,14053.0
2455,852,877,14058.0
2456,844,883,14063.0
2457,841,875,14068.0
2458,838,873,14073.0
2459,826,879,14078.0
2460,831,886,14083.0
2461,831,893,14088.0
2462,822,913,14093.0
2463,811,915,14098.0
2464,805,928,14103.0
2465,788,942,14108.0
2466,771,936,14113.0
2467,738,926,14118.0
2468,725,922,14123.0
2469,699,930,14128.0
2470,672,941,14133.0
2471,628,949,14138.0
2472,567,958,14143.0
2473,505,958,14148.0
2474,485,954,14153.0
2475,435,953,14158.0
2476,399,953,14163.0
2477,350,952,14168.0
2478,313,944,14173.0
2479,272,945,14178.0
2480,225,948,14183.0
2481,188,945,14188.0
2482,147,944,14193.0
2483,136,948,14198.0
2484,121,949,14203.0
2485,124,951,14208.0
2486,118,953,14213.0
2487,118,953,14218.0
2488,117,953,14223.0
2489,107,946,14228.0
2490,101,945,14233.0
2491,95,946,14238.0
2492,90,945,14243.0
2493,90,945,14248.0
2494,87,940,14253.0
2495,87,940,14258.0
2496,88,940,14263.0
2497,88,940,14268.0
2498,89,940,14273.0
2499,89,940,14278.0
2500,88,939,14283.0
2501,91,946,14288.0
2502,91,946,14293.0
2503,80,959,14298.0
2504,80,959,14303.0
2505,75,959,14308.0
2506,76,960,14313.0
2507,77,960,14318.0
2508,77,959,14323.0
2509,77,960,14328.0
2510,77,960,14333.0
2511,71,958,14338.0
2512,65,960,14343.0
2513,66,958,14348.0
2514,31,966,14353.0
2515,31,968,14358.0
2516,28,969,14363.0
2517,15,984,14368.0
2518,15,984,14373.0
2519,28,971,14378.0
2520,13,984,14393.0
2521,13,984,14398.0
2522,13,984,14403.0
2523,13,984,14408.0
2524,13,984,14413.0
2525,13,984,14418.0
2526,41,972,14423.0
2527,42,970,14428.0
2528,51,967,14433.0
2529,62,954,14438.0
2530,60,948,14443.0
2531,57,943,14448.0
2532,56,934,14453.0
2533,53,927,14458.0
2534,48,928,14463.0
2535,49,925,14468.0
2536,48,923,14473.0
2537,47,919,14478.0
2538,48,897,14483.0
2539,54,889,14488.0
2540,60,879,14493.0
2541,58,860,14498.0
2542,49,835,14503.0
2543,51,817,14508.0
2544,43,795,14513.0
2545,49,779,14518.0
2546,50,742,14523.0
2547,51,716,14528.0
2548,46,706,14533.0
2549,43,692,14538.0
2550,46,674,14543.0
2551,43,681,14548.0
2552,42,681,14553.0
2553,45,675,14558.0
2554,38,678,14563.0
2555,41,658,14568.0
2556,40,668,14573.0
2557,46,638,14578.0
2558,42,637,14583.0
2559,47,620,14588.0
2560,48,603,14593.0
2561,48,597,14598.0
2562,47,570,14603.0
2563,53,530,14608.0
2564,44,491,14613.0
2565,41,444,14618.0
2566,39,460,14623.0
2567,41,441,14628.0
2568,46,396,14633.0
2569,47,387,14638.0
2570,40,378,14643.0
2571,38,335,14648.0
2572,39,326,14653.0
2573,39,315,14658.0
2574,39,294,14663.0
2575,40,263,14668.0
2576,44,236,14673.0
2577,39,247,14678.0
2578,49,226,14683.0
2579,59,209,14688.0
2580,64,205,14693.0
2581,71,203,14698.0
2582,82,199,14703.0
2583,89,185,14708.0
2584,93,174,14713.0
2585,94,192,14718.0
2586,93,198,14723.0
2587,90,211,14728.0
2588,82,209,14733.0
2589,76,216,14738.0
2590,71,207,14743.0
2591,64,228,14748.0
2592,53,241,14753.0
2593,45,256,14758.0
2594,45,255,14763.0
2595,42,252,14768.0
2596,42,252,14773.0
2597,43,253,14778.0
2598,39,263,14783.0
2599,37,263,14788.0
2600,36,241,14793.0
2601,32,245,14798.0
2602,35,240,14803.0
2603,32,244,14808.0
2604,33,259,14813.0
2605,32,260,14818.0
2606,33,259,14823.0
2607,31,247,14828.0
2608,35,240,14833.0
2609,35,240,14838.0
2610,35,240,14843.0
2611,35,240,14848.0
2612,30,243,14853.0
2613,30,243,14858.0
2614,27,243,14863.0
2615,22,240,14868.0
2616,28,254,14873.0
2617,23,247,14878.0
2618,23,237,14883.0
2619,28,243,14888.0
2620,24,238,14893.0
2621,26,241,14898.0
2622,28,242,14903.0
2623,22,191,14908.0
2624,26,195,14913.0
2625,25,192,14918.0
2626,23,193,14923.0
2627,34,195,14928.0
2628,42,223,14933.0
2629,49,213,14938.0
2630,48,209,14943.0
2631,49,201,14948.0
2632,48,200,14953.0
2633,49,200,14958.0
2634,55,176,14963.0
2635,54,197,14968.0
2636,57,226,14973.0
2637,54,231,14978.0
2638,52,240,14983.0
2639,54,257,14988.0
2640,60,294,14993.0
2641,55,311,14998.0
2642,55,307,15003.0
2643,56,342,15008.0
2644,55,361,15013.0
2645,51,362,15018.0
2646,47,411,15023.0
2647,38,444,15028.0
2648,38,489,15033.0
2649,40,529,15038.0
2650,41,553,15043.0
2651,41,604,15048.0
2652,44,638,15053.0
2653,40,658,15058.0
2654,45,686,15063.0
2655,40,685,15068.0
2656,37,712,15073.0
2657,42,731,15078.0
2658,43,744,15083.0
2659,45,757,15088.0
2660,51,772,15093.0
2661,51,796,15098.0
2662,55,822,15103.0
2663,50,839,15108.0
2664,48,856,15113.0
2665,41,878,15118.0
2666,46,888,15123.0
2667,45,896,15128.0
2668,43,894,15133.0
2669,45,901,15138.0
2670,40,910,15143.0
2671,36,898,15148.0
2672,36,899,15153.0
2673,37,896,15158.0
2674,40,893,15163.0
2675,41,893,15168.0
2676,41,893,15173.0
2677,38,890,15178.0
2678,33,904,15183.0
2679,34,906,15188.0
2680,37,919,15193.0
2681,32,913,15198.0
2682,33,917,15203.0
2683,35,917,15208.0
2684,35,917,15213.0
2685,34,919,15218.0
2686,33,921,15223.0
2687,33,921,15228.0
2688,33,921,15233.0
2689,33,920,15238.0
2690,33,918,15243.0
2691,34,920,15248.0
2692,29,921,15253.0
2693,31,920,15258.0
2694,29,924,15263.0
2695,31,924,15268.0
2696,30,927,15273.0
2697,30,925,15278.0
2698,29,926,15283.0
2699,28,926,15288.0
2700,25,927,15293.0
2701,28,927,15298.0
2702,29,926,15303.0
2703,29,922,15308.0
2704,29,920,15313.0
2705,30,919,15318.0
2706,30,920,15323.0
2707,30,920,15328.0
2708,30,919,15333.0
2709,30,912,15338.0
2710,29,911,15343.0
2711,28,910,15348.0
2712,28,910,15353.0
2713,28,910,15358.0
2714,30,912,15363.0
2715,30,912,15368.0
2716,30,912,15373.0
2717,30,912,15378.0
2718,30,916,15383.0
2719,30,923,15388.0
2720,31,924,15393.0
2721,32,916,15398.0
2722,32,915,15403.0
2723,30,929,15408.0
2724,30,928,15413.0
2725,32,927,15418.0
2726,30,928,15423.0
2727,28,929,15428.0
2728,28,933,15433.0
2729,28,933,15438.0
2730,27,937,15443.0
2731,26,936,15448.0
2732,26,932,15453.0
2733,28,933,15458.0
2734,28,929,15463.0
2735,32,924,15468.0
2736,38,923,15473.0
2737,43,926,15478.0
2738,41,923,15483.0
2739,40,926,15488.0
2740,40,925,15493.0
2741,40,926,15498.0
2742,38,925,15503.0
2743,37,923,15508.0
2744,38,925,15513.0
2745,39,923,15518.0
2746,40,926,15523.0
2747,40,924,15528.0
2748,36,926,15533.0
2749,36,927,15538.0
2750,37,932,15543.0
2751,38,935,15548.0
2752,32,929,15553.0
2753,29,935,15558.0
2754,40,934,15563.0
2755,41,928,15568.0
2756,50,937,15573.0
2757,60,936,15578.0
2758,66,936,15583.0
2759,69,936,15588.0
2760,69,936,15593.0
2761,70,936,15598.0
2762,65,936,15603.0
2763,62,935,15608.0
2764,48,933,15613.0
2765,41,932,15618.0
2766,40,932,15623.0
2767,45,925,15628.0
2768,46,925,15633.0
2769,45,930,15638.0
2770,41,923,15643.0
2771,44,924,15648.0
2772,39,929,15653.0
2773,39,929,15658.0
2774,38,929,15663.0
2775,39,931,15668.0
2776,34,920,15673.0
2777,31,922,15678.0
2778,31,922,15683.0
2779,31,922,15688.0
2780,26,938,15693.0
2781,12,940,15698.0
2782,10,953,15703.0
2783,10,953,15708.0
2784,9,958,15713.0
2785,12,983,15718.0
2786,12,983,15723.0
2787,12,983,15728.0
2788,12,983,15733.0
2789,12,983,15738.0
2790,12,983,15743.0
2791,12,983,15748.0
2792,9,956,15753.0
2793,10,953,15758.0
2794,10,953,15763.0
2795,10,953,15768.0
2796,10,953,15773.0
2797,10,953,15778.0
2798,11,934,15783.0
2799,24,939,15788.0
2800,26,934,15793.0
2801,26,934,15798.0
2802,28,935,15803.0
2803,36,930,15808.0
2804,41,933,15813.0
2805,57,935,15818.0
2806,62,935,15823.0
2807,64,936,15828.0
2808,70,945,15833.0
2809,83,948,15838.0
2810,95,947,15843.0
2811,108,935,15848.0
2812,119,941,15853.0
2813,125,937,15858.0
2814,146,936,15863.0
2815,149,940,15868.0
2816,141,944,15873.0
2817,140,945,15878.0
2818,154,947,15883.0
2819,168,943,15888.0
2820,181,945,15893.0
2821,195,946,15898.0
2822,197,947,15903.0
2823,193,949,15908.0
2824,213,952,15913.0
2825,214,948,15918.0
2826,228,948,15923.0
2827,227,950,15928.0
2828,227,950,15933.0
2829,254,948,15938.0
2830,228,952,15943.0
2831,217,954,15948.0
2832,214,954,15953.0
2833,211,957,15958.0
2834,217,959,15963.0
2835,227,954,15968.0
2836,229,951,15973.0
2837,215,957,15978.0
2838,215,960,15983.0
2839,228,957,15988.0
2840,223,959,15993.0
2841,233,959,15998.0
2842,237,964,16003.0
2843,239,961,16008.0
2844,240,965,16013.0
2845,241,965,16018.0
2846,244,964,16023.0
2847,240,964,16028.0
2848,219,963,16033.0
2849,219,963,16038.0
2850,226,964,16043.0
2851,211,968,16048.0
2852,209,968,16053.0
2853,205,965,16058.0
2854,205,965,16063.0
2855,210,962,16068.0
2856,223,968,16073.0
2857,237,967,16078.0
2858,228,965,16083.0
2859,222,967,16088.0
2860,218,964,16093.0
2861,217,965,16098.0
2862,221,966,16103.0
2863,223,964,16108.0
2864,222,964,16113.0
2865,224,964,16118.0
2866,211,959,16123.0
2867,194,965,16128.0
2868,202,960,16133.0
2869,204,965,16138.0
2870,217,962,16143.0
2871,216,960,16148.0
2872,218,962,16153.0
2873,217,964,16158.0
2874,217,965,16163.0
2875,222,960,16168.0
2876,228,964,16173.0
2877,232,965,16178.0
2878,238,960,16183.0
2879,219,961,16188.0
2880,227,956,16193.0
2881,237,952,16198.0
2882,240,953,16203.0
2883,241,953,16208.0
2884,241,953,16213.0
2885,253,950,16218.0
2886,268,943,16223.0
2887,284,946,16228.0
2888,313,941,16233.0
2889,315,939,16238.0
2890,331,935,16243.0
2891,343,942,16248.0
2892,351,941,16253.0
2893,350,944,16258.0
2894,366,941,16263.0
2895,368,953,16268.0
2896,398,956,16273.0
2897,399,953,16278.0
2898,416,951,16283.0
2899,416,951,16288.0
2900,416,950,16293.0
2901,416,951,16298.0
2902,420,953,16303.0
2903,434,956,16308.0
2904,438,953,16313.0
2905,419,959,16318.0
2906,419,959,16323.0
2907,420,960,16328.0
2908,422,960,16333.0
2909,423,961,16338.0
2910,432,962,16343.0
2911,434,959,16348.0
2912,434,959,16353.0
2913,434,959,16358.0
2914,434,960,16363.0
2915,434,959,16368.0
2916,434,959,16373.0
2917,434,959,16378.0
2918,434,959,16383.0
2919,434,959,16388.0
2920,434,959,16393.0
2921,434,959,16398.0
2922,419,959,16403.0
2923,419,959,16408.0
2924,419,959,16413.0
2925,403,961,16418.0
2926,404,960,16423.0
2927,404,961,16428.0
2928,387,963,16433.0
2929,387,963,16438.0
2930,387,962,16443.0
2931,387,962,16448.0
2932,403,962,16453.0
2933,403,962,16458.0
2934,403,962,16463.0
2935,403,962,16468.0
2936,403,962,16473.0
2937,403,962,16478.0
2938,402,963,16483.0
2939,386,964,16488.0
2940,401,962,16493.0
2941,387,964,16498.0
2942,399,962,16503.0
2943,387,962,16508.0
2944,371,963,16513.0
2945,380,953,16518.0
2946,380,948,16523.0
2947,360,939,16528.0
2948,339,937,16533.0
2949,317,943,16538.0
2950,333,953,16543.0
2951,335,958,16548.0
2952,319,962,16553.0
2953,301,965,16558.0
2954,299,958,16563.0
2955,299,961,16568.0
2956,298,963,16573.0
2957,299,961,16578.0
2958,295,957,16583.0
2959,295,955,16588.0
2960,297,956,16593.0
2961,299,956,16598.0
2962,304,956,16603.0
2963,299,957,16608.0
2964,300,961,16613.0
2965,301,962,16618.0
2966,300,962,16623.0
2967,300,961,16628.0
2968,301,962,16633.0
2969,300,962,16638.0
2970,299,962,16643.0
2971,297,963,16648.0
2972,314,960,16653.0
2973,316,960,16658.0
2974,302,960,16663.0
2975,298,957,16668.0
2976,308,955,16673.0
2977,288,955,16678.0
2978,279,950,16683.0
2979,279,949,16688.0
2980,256,952,16693.0
2981,234,955,16698.0
2982,222,956,16703.0
2983,212,958,16708.0
2984,180,956,16713.0
2985,190,958,16718.0
2986,161,955,16723.0
2987,160,954,16728.0
2988,151,955,16733.0
2989,161,959,16738.0
2990,173,961,16743.0
2991,174,961,16748.0
2992,173,961,16753.0
2993,173,961,16758.0
2994,174,964,16763.0
2995,175,965,16768.0
2996,173,964,16773.0
2997,174,964,16778.0
2998,173,965,16783.0
2999,175,965,16788.0
3000,175,964,16793.0
3001,175,957,16798.0
3002,136,954,16803.0
3003,136,949,16808.0
3004,134,944,16813.0
3005,125,939,16818.0
3006,119,938,16823.0
3007,118,938,16828.0
3008,115,937,16833.0
3009,115,935,16838.0
3010,114,937,16843.0
3011,114,937,16848.0
3012,110,936,16853.0
3013,115,930,16858.0
3014,110,918,16863.0
3015,101,907,16868.0
3016,85,910,16873.0
3017,78,907,16878.0
3018,71,906,16883.0
3019,69,911,16888.0
3020,71,911,16893.0
3021,75,916,16898.0
3022,78,919,16903.0
3023,78,918,16908.0
3024,77,919,16913.0
3025,75,923,16918.0
3026,66,919,16923.0
3027,74,919,16928.0
3028,74,919,16933.0
3029,69,916,16938.0
3030,71,922,16943.0
3031,72,923,16948.0
3032,72,904,16953.0
3033,72,900,16958.0
3034,71,898,16963.0
3035,69,889,16968.0
3036,68,877,16973.0
3037,64,870,16978.0
3038,61,868,16983.0
3039,62,866,16988.0
3040,62,864,16993.0
3041,67,863,16998.0
3042,64,871,17003.0
3043,63,872,17008.0
3044,70,872,17013.0
3045,68,874,17018.0
3046,75,880,17023.0
3047,83,893,17028.0
3048,89,898,17033.0
3049,99,905,17038.0
3050,114,914,17043.0
3051,125,914,17048.0
3052,148,919,17053.0
3053,159,918,17058.0
3054,178,933,17063.0
3055,199,928,17068.0
3056,210,936,17073.0
3057,230,939,17078.0
3058,236,935,17083.0
3059,276,943,17088.0
